annotation_id,annotator,choice,created_at,id,image,lead_time,updated_at
151,1,Forward,2026-04-08T17:05:14.337800Z,151,/data/upload/1/1ddd1139-Photo_Mar_25_2026_1_12_52_PM_8.jpg,0.998,2026-04-08T17:05:14.337800Z
152,1,Forward,2026-04-08T17:05:15.762610Z,152,/data/upload/1/31c7117d-Photo_Mar_25_2026_1_12_52_PM_9.jpg,1.03,2026-04-08T17:05:15.762610Z
153,1,Forward,2026-04-08T17:05:17.186931Z,153,/data/upload/1/1f9b26ca-Photo_Mar_25_2026_1_12_52_PM.jpg,0.965,2026-04-08T17:05:17.186931Z
154,1,Forward,2026-04-08T17:05:18.623031Z,154,/data/upload/1/5d4d93d6-Photo_Mar_25_2026_1_12_53_PM_1.jpg,1.046,2026-04-08T17:05:18.623031Z
155,1,Forward,2026-04-08T17:05:19.889812Z,155,/data/upload/1/f2deef86-Photo_Mar_25_2026_1_12_53_PM_2.jpg,0.891,2026-04-08T17:05:19.889812Z
156,1,Forward,2026-04-08T17:05:21.232942Z,156,/data/upload/1/865e9750-Photo_Mar_25_2026_1_12_53_PM_3.jpg,0.93,2026-04-08T17:05:21.232942Z
157,1,Forward,2026-04-08T17:05:22.661043Z,157,/data/upload/1/9c335c26-Photo_Mar_25_2026_1_12_53_PM_4.jpg,0.992,2026-04-08T17:05:22.661043Z
158,1,Forward,2026-04-08T17:05:24.172483Z,158,/data/upload/1/3e9200ae-Photo_Mar_25_2026_1_12_51_PM_1.jpg,1.101,2026-04-08T17:05:24.172483Z
159,1,Forward,2026-04-08T17:05:26.048529Z,159,/data/upload/1/21113c1a-Photo_Mar_25_2026_1_12_51_PM_2.jpg,1.54,2026-04-08T17:05:26.048529Z
160,1,Forward,2026-04-08T17:05:27.562254Z,160,/data/upload/1/13e79df4-Photo_Mar_25_2026_1_12_51_PM_3.jpg,1.078,2026-04-08T17:05:27.562254Z
161,1,Forward,2026-04-08T17:05:28.889780Z,161,/data/upload/1/c7ad82ca-Photo_Mar_25_2026_1_12_51_PM_4.jpg,0.947,2026-04-08T17:05:28.889780Z
162,1,Forward,2026-04-08T17:05:30.387516Z,162,/data/upload/1/ef857f71-Photo_Mar_25_2026_1_12_51_PM_5.jpg,1.133,2026-04-08T17:05:30.387516Z
163,1,Forward,2026-04-08T17:05:31.781870Z,163,/data/upload/1/30865cba-Photo_Mar_25_2026_1_12_51_PM_6.jpg,1.023,2026-04-08T17:05:31.781870Z
164,1,Forward,2026-04-08T17:05:33.229033Z,164,/data/upload/1/59945020-Photo_Mar_25_2026_1_12_51_PM_7.jpg,1.023,2026-04-08T17:05:33.229033Z
165,1,Forward,2026-04-08T17:05:34.677832Z,165,/data/upload/1/15a7a742-Photo_Mar_25_2026_1_12_51_PM_8.jpg,1.007,2026-04-08T17:05:34.677832Z
166,1,Forward,2026-04-08T17:05:35.994207Z,166,/data/upload/1/623e684b-Photo_Mar_25_2026_1_12_51_PM_9.jpg,0.909,2026-04-08T17:05:35.994207Z
167,1,Forward,2026-04-08T17:05:37.829410Z,167,/data/upload/1/26982eef-Photo_Mar_25_2026_1_12_51_PM.jpg,1.411,2026-04-08T17:05:37.829410Z
168,1,Forward,2026-04-08T17:05:39.526480Z,168,/data/upload/1/1a43977c-Photo_Mar_25_2026_1_12_52_PM_1.jpg,1.088,2026-04-08T17:05:39.526480Z
169,1,Forward,2026-04-08T17:05:41.095734Z,169,/data/upload/1/9aace08f-Photo_Mar_25_2026_1_12_54_PM_6.jpg,1.151,2026-04-08T17:05:41.095734Z
170,1,Forward,2026-04-08T17:05:42.688975Z,170,/data/upload/1/2c68cafb-Photo_Mar_25_2026_1_12_54_PM_7.jpg,1.229,2026-04-08T17:05:42.688975Z
171,1,Forward,2026-04-08T17:05:44.120339Z,171,/data/upload/1/e8e144c4-Photo_Mar_25_2026_1_12_54_PM_8.jpg,1.056,2026-04-08T17:05:44.120339Z
172,1,Forward,2026-04-08T17:05:45.483623Z,172,/data/upload/1/c69e1151-Photo_Mar_25_2026_1_12_54_PM_9.jpg,1.019,2026-04-08T17:05:45.483623Z
173,1,Forward,2026-04-08T17:05:46.907634Z,173,/data/upload/1/71050b2f-Photo_Mar_25_2026_1_12_54_PM.jpg,0.992,2026-04-08T17:05:46.907634Z
174,1,Forward,2026-04-08T17:07:24.255655Z,174,/data/upload/1/9dbad8ca-Photo_Mar_25_2026_1_12_55_PM_1.jpg,96.938,2026-04-08T17:07:24.255655Z
175,1,Forward,2026-04-08T17:07:26.470401Z,175,/data/upload/1/12fc6779-Photo_Mar_25_2026_1_12_55_PM_2.jpg,1.834,2026-04-08T17:07:26.470401Z
176,1,Forward,2026-04-08T17:07:27.979755Z,176,/data/upload/1/a6c03fd0-Photo_Mar_25_2026_1_12_55_PM_3.jpg,1.112,2026-04-08T17:07:27.979755Z
177,1,Forward,2026-04-08T17:07:29.476973Z,177,/data/upload/1/313c1d90-Photo_Mar_25_2026_1_12_55_PM_4.jpg,1.066,2026-04-08T17:07:29.476973Z
178,1,Forward,2026-04-08T17:07:31.519222Z,178,/data/upload/1/dc38e912-Photo_Mar_25_2026_1_12_55_PM_5.jpg,1.683,2026-04-08T17:07:31.519222Z
179,1,Forward,2026-04-08T17:07:32.942868Z,179,/data/upload/1/bc578e39-Photo_Mar_25_2026_1_12_55_PM_6.jpg,0.995,2026-04-08T17:07:32.942868Z
180,1,Forward,2026-04-08T17:07:34.373379Z,180,/data/upload/1/0d50b8c1-Photo_Mar_25_2026_1_12_55_PM_7.jpg,1.043,2026-04-08T17:07:34.373379Z
181,1,Forward,2026-04-08T17:07:35.810218Z,181,/data/upload/1/1038af53-Photo_Mar_25_2026_1_12_55_PM_8.jpg,0.943,2026-04-08T17:07:35.810218Z
182,1,Forward,2026-04-08T17:07:37.512523Z,182,/data/upload/1/01ebe33a-Photo_Mar_25_2026_1_12_53_PM_5.jpg,1.312,2026-04-08T17:07:37.512523Z
183,1,Forward,2026-04-08T17:07:39.021371Z,183,/data/upload/1/dd9be32d-Photo_Mar_25_2026_1_12_53_PM_6.jpg,1.11,2026-04-08T17:07:39.021371Z
184,1,Forward,2026-04-08T17:07:40.415829Z,184,/data/upload/1/0fb04010-Photo_Mar_25_2026_1_12_53_PM_7.jpg,0.978,2026-04-08T17:07:40.415829Z
185,1,Forward,2026-04-08T17:07:42.142762Z,185,/data/upload/1/ab019747-Photo_Mar_25_2026_1_12_53_PM_8.jpg,1.336,2026-04-08T17:07:42.142762Z
186,1,Forward,2026-04-08T17:07:43.458622Z,186,/data/upload/1/e05dc956-Photo_Mar_25_2026_1_12_53_PM_9.jpg,0.945,2026-04-08T17:07:43.458622Z
187,1,Forward,2026-04-08T17:07:44.882732Z,187,/data/upload/1/a4768a98-Photo_Mar_25_2026_1_12_53_PM.jpg,1.006,2026-04-08T17:07:44.882732Z
188,1,Forward,2026-04-08T17:07:46.670285Z,188,/data/upload/1/ab425340-Photo_Mar_25_2026_1_12_54_PM_1.jpg,1.428,2026-04-08T17:07:46.670285Z
189,1,Forward,2026-04-08T17:07:48.083804Z,189,/data/upload/1/624d4cd9-Photo_Mar_25_2026_1_12_54_PM_2.jpg,0.987,2026-04-08T17:07:48.083804Z
190,1,Forward,2026-04-08T17:07:49.482515Z,190,/data/upload/1/61bdf13c-Photo_Mar_25_2026_1_12_54_PM_3.jpg,1.04,2026-04-08T17:07:49.482515Z
191,1,Forward,2026-04-08T17:07:50.956232Z,191,/data/upload/1/f78c23e3-Photo_Mar_25_2026_1_12_54_PM_4.jpg,1.071,2026-04-08T17:07:50.956232Z
192,1,Forward,2026-04-08T17:07:52.463730Z,192,/data/upload/1/5e8dff0c-Photo_Mar_25_2026_1_12_54_PM_5.jpg,1.091,2026-04-08T17:07:52.463730Z
193,1,Forward,2026-04-08T17:07:54.088993Z,193,/data/upload/1/c8417e44-Photo_Mar_25_2026_1_12_56_PM_10.jpg,1.233,2026-04-08T17:07:54.088993Z
194,1,Forward,2026-04-08T17:07:55.488593Z,194,/data/upload/1/f43ff454-Photo_Mar_25_2026_1_12_56_PM_11.jpg,0.994,2026-04-08T17:07:55.488593Z
195,1,Forward,2026-04-08T17:07:56.749864Z,195,/data/upload/1/cde8d233-Photo_Mar_25_2026_1_12_56_PM_12.jpg,0.938,2026-04-08T17:07:56.749864Z
196,1,Forward,2026-04-08T17:07:58.701140Z,196,/data/upload/1/c972650b-Photo_Mar_25_2026_1_12_56_PM_13.jpg,1.591,2026-04-08T17:07:58.701140Z
197,1,Forward,2026-04-08T17:08:00.639795Z,197,/data/upload/1/cedaf8cc-Photo_Mar_25_2026_1_12_56_PM.jpg,1.549,2026-04-08T17:08:00.639795Z
198,1,Forward,2026-04-08T17:08:02.482077Z,198,/data/upload/1/be8fc063-Photo_Mar_25_2026_1_12_57_PM_1.jpg,1.434,2026-04-08T17:08:02.482077Z
199,1,Forward,2026-04-08T17:08:03.910613Z,199,/data/upload/1/d1470f56-Photo_Mar_25_2026_1_12_57_PM_2.jpg,1.054,2026-04-08T17:08:03.910613Z
200,1,Forward,2026-04-08T17:08:05.264434Z,200,/data/upload/1/f34205a2-Photo_Mar_25_2026_1_12_57_PM_3.jpg,0.942,2026-04-08T17:08:05.264434Z
201,1,Forward,2026-04-08T17:08:07.107611Z,201,/data/upload/1/990e0f0f-Photo_Mar_25_2026_1_12_57_PM_4.jpg,1.439,2026-04-08T17:08:07.107611Z
202,1,Forward,2026-04-08T17:08:08.500188Z,202,/data/upload/1/c450fba3-Photo_Mar_25_2026_1_12_57_PM_5.jpg,0.998,2026-04-08T17:08:08.500188Z
203,1,Forward,2026-04-08T17:08:09.961022Z,203,/data/upload/1/cd3c0fa0-Photo_Mar_25_2026_1_12_57_PM_6.jpg,1.027,2026-04-08T17:08:09.961022Z
204,1,Forward,2026-04-08T17:08:11.355414Z,204,/data/upload/1/b3b80234-Photo_Mar_25_2026_1_12_57_PM_7.jpg,0.977,2026-04-08T17:08:11.355414Z
205,1,Forward,2026-04-08T17:08:12.682515Z,205,/data/upload/1/e78401d0-Photo_Mar_25_2026_1_12_57_PM_8.jpg,0.9,2026-04-08T17:08:12.682515Z
206,1,Forward,2026-04-08T17:08:15.677940Z,206,/data/upload/1/0487209a-Photo_Mar_25_2026_1_12_55_PM_9.jpg,2.562,2026-04-08T17:08:15.677940Z
207,1,Forward,2026-04-08T17:08:17.681928Z,207,/data/upload/1/bd5b274d-Photo_Mar_25_2026_1_12_55_PM.jpg,1.639,2026-04-08T17:08:17.681928Z
208,1,Forward,2026-04-08T17:08:19.154455Z,208,/data/upload/1/b3a1c2d6-Photo_Mar_25_2026_1_12_56_PM_1.jpg,1.063,2026-04-08T17:08:19.154455Z
209,1,Forward,2026-04-08T17:08:47.306331Z,209,/data/upload/1/e0b68468-Photo_Mar_25_2026_1_12_56_PM_2.jpg,2.765,2026-04-08T17:08:47.306331Z
601,1,Forward,2026-04-08T17:21:54.859692Z,210,/data/upload/1/f0646582-Photo_Mar_25_2026_1_12_56_PM_3.jpg,2.463,2026-04-08T17:21:54.859692Z
210,1,Forward,2026-04-08T17:08:49.270536Z,211,/data/upload/1/e45f2807-Photo_Mar_25_2026_1_12_56_PM_4.jpg,1.586,2026-04-08T17:08:49.270536Z
211,1,Forward,2026-04-08T17:08:51.087923Z,212,/data/upload/1/75b18ed5-Photo_Mar_25_2026_1_12_56_PM_5.jpg,1.456,2026-04-08T17:08:51.087923Z
212,1,Forward,2026-04-08T17:08:52.675359Z,213,/data/upload/1/ce6f3032-Photo_Mar_25_2026_1_12_56_PM_6.jpg,1.177,2026-04-08T17:08:52.675359Z
213,1,Forward,2026-04-08T17:08:54.232311Z,214,/data/upload/1/5de6807a-Photo_Mar_25_2026_1_12_56_PM_7.jpg,1.153,2026-04-08T17:08:54.232311Z
214,1,Forward,2026-04-08T17:08:55.723899Z,215,/data/upload/1/0277b750-Photo_Mar_25_2026_1_12_56_PM_8.jpg,1.052,2026-04-08T17:08:55.723899Z
215,1,Forward,2026-04-08T17:08:57.589330Z,216,/data/upload/1/1f56d2ed-Photo_Mar_25_2026_1_12_56_PM_9.jpg,1.15,2026-04-08T17:08:57.589330Z
216,1,Forward,2026-04-08T17:08:59.385496Z,217,/data/upload/1/bd4d9abf-Photo_Mar_25_2026_1_12_58_PM_2.jpg,1.401,2026-04-08T17:08:59.385496Z
217,1,Forward,2026-04-08T17:09:00.845786Z,218,/data/upload/1/b7d5de82-Photo_Mar_25_2026_1_12_58_PM_3.jpg,1.076,2026-04-08T17:09:00.845786Z
218,1,Forward,2026-04-08T17:09:02.340774Z,219,/data/upload/1/442ce147-Photo_Mar_25_2026_1_12_58_PM_4.jpg,1.115,2026-04-08T17:09:02.340774Z
219,1,Forward,2026-04-08T17:09:03.803338Z,220,/data/upload/1/800c93c9-Photo_Mar_25_2026_1_12_58_PM_5.jpg,1.047,2026-04-08T17:09:03.803338Z
220,1,Forward,2026-04-08T17:09:05.348406Z,221,/data/upload/1/430c0fc3-Photo_Mar_25_2026_1_12_58_PM_6.jpg,1.113,2026-04-08T17:09:05.348406Z
221,1,Forward,2026-04-08T17:09:08.870315Z,222,/data/upload/1/c239b389-Photo_Mar_25_2026_1_12_58_PM_7.jpg,3.149,2026-04-08T17:09:08.870315Z
222,1,Forward,2026-04-08T17:09:10.330162Z,223,/data/upload/1/e3d68e8f-Photo_Mar_25_2026_1_12_58_PM_8.jpg,1.069,2026-04-08T17:09:10.330162Z
223,1,Forward,2026-04-08T17:09:11.796040Z,224,/data/upload/1/b8fb3742-Photo_Mar_25_2026_1_12_58_PM_9.jpg,1.019,2026-04-08T17:09:11.796040Z
224,1,Forward,2026-04-08T17:09:13.220721Z,225,/data/upload/1/09b535bf-Photo_Mar_25_2026_1_12_58_PM_10.jpg,1.001,2026-04-08T17:09:13.220721Z
225,1,Forward,2026-04-08T17:09:14.796887Z,226,/data/upload/1/05617621-Photo_Mar_25_2026_1_12_58_PM_11.jpg,1.164,2026-04-08T17:09:14.796887Z
226,1,Forward,2026-04-08T17:09:16.215332Z,227,/data/upload/1/01513e11-Photo_Mar_25_2026_1_12_58_PM_12.jpg,1.086,2026-04-08T17:09:16.215332Z
227,1,Forward,2026-04-08T17:09:18.010551Z,228,/data/upload/1/fa2efb31-Photo_Mar_25_2026_1_12_57_PM_9.jpg,1.463,2026-04-08T17:09:18.010551Z
228,1,Forward,2026-04-08T17:09:19.545980Z,229,/data/upload/1/4a2519b6-Photo_Mar_25_2026_1_12_57_PM_10.jpg,1.165,2026-04-08T17:09:19.545980Z
229,1,Forward,2026-04-08T17:09:21.244884Z,230,/data/upload/1/0b410677-Photo_Mar_25_2026_1_12_57_PM_11_1.jpg,1.286,2026-04-08T17:09:21.244884Z
230,1,Forward,2026-04-08T17:09:22.706314Z,231,/data/upload/1/79b68908-Photo_Mar_25_2026_1_12_57_PM_11.jpg,1.061,2026-04-08T17:09:22.706314Z
231,1,Forward,2026-04-08T17:09:24.142186Z,232,/data/upload/1/c29ea905-Photo_Mar_25_2026_1_12_57_PM_12.jpg,1.046,2026-04-08T17:09:24.142186Z
232,1,Forward,2026-04-08T17:09:25.827049Z,233,/data/upload/1/d7f35267-Photo_Mar_25_2026_1_12_57_PM_13.jpg,1.297,2026-04-08T17:09:25.827049Z
233,1,Forward,2026-04-08T17:09:27.911686Z,234,/data/upload/1/314f521c-Photo_Mar_25_2026_1_12_57_PM_14.jpg,1.366,2026-04-08T17:09:27.911686Z
234,1,Forward,2026-04-08T17:09:29.742055Z,235,/data/upload/1/00e4b819-Photo_Mar_25_2026_1_12_57_PM_15.jpg,1.42,2026-04-08T17:09:29.742055Z
235,1,Forward,2026-04-08T17:09:31.627144Z,236,/data/upload/1/fabb196f-Photo_Mar_25_2026_1_12_57_PM_16.jpg,1.185,2026-04-08T17:09:31.627144Z
236,1,Forward,2026-04-08T17:09:33.110557Z,237,/data/upload/1/5f5709db-Photo_Mar_25_2026_1_12_57_PM_17.jpg,1.083,2026-04-08T17:09:33.110557Z
237,1,Forward,2026-04-08T17:09:34.778226Z,238,/data/upload/1/5234d436-Photo_Mar_25_2026_1_12_57_PM_18.jpg,1.278,2026-04-08T17:09:34.778226Z
238,1,Forward,2026-04-08T17:09:36.232943Z,239,/data/upload/1/04302fad-Photo_Mar_25_2026_1_12_57_PM.jpg,1.098,2026-04-08T17:09:36.232943Z
239,1,Forward,2026-04-08T17:09:37.634883Z,240,/data/upload/1/884bde1e-Photo_Mar_25_2026_1_12_58_PM_1.jpg,0.99,2026-04-08T17:09:37.634883Z
240,1,Forward,2026-04-08T17:09:39.442256Z,241,/data/upload/1/aa533695-Photo_Mar_25_2026_1_12_59_PM_7.jpg,1.404,2026-04-08T17:09:39.442256Z
241,1,Forward,2026-04-08T17:09:40.839798Z,242,/data/upload/1/610b7a70-Photo_Mar_25_2026_1_12_59_PM_8.jpg,1.006,2026-04-08T17:09:40.839798Z
242,1,Forward,2026-04-08T17:09:42.335714Z,243,/data/upload/1/cb87fcc6-Photo_Mar_25_2026_1_12_59_PM_9.jpg,1.114,2026-04-08T17:09:42.335714Z
243,1,Forward,2026-04-08T17:09:44.238839Z,244,/data/upload/1/79b99a5f-Photo_Mar_25_2026_1_12_59_PM_10.jpg,1.155,2026-04-08T17:09:44.238839Z
244,1,Forward,2026-04-08T17:09:45.784921Z,245,/data/upload/1/d9d9c7b6-Photo_Mar_25_2026_1_12_59_PM_11_1.jpg,1.107,2026-04-08T17:09:45.784921Z
245,1,Forward,2026-04-08T17:09:47.208545Z,246,/data/upload/1/14becfd7-Photo_Mar_25_2026_1_12_59_PM_11.jpg,1.071,2026-04-08T17:09:47.208545Z
246,1,Forward,2026-04-08T17:09:48.626820Z,247,/data/upload/1/92c176a5-Photo_Mar_25_2026_1_12_59_PM_12.jpg,1.026,2026-04-08T17:09:48.626820Z
247,1,Forward,2026-04-08T17:09:50.002649Z,248,/data/upload/1/074e25ca-Photo_Mar_25_2026_1_12_59_PM_13.jpg,0.969,2026-04-08T17:09:50.002649Z
248,1,Forward,2026-04-08T17:09:51.457221Z,249,/data/upload/1/f3243db8-Photo_Mar_25_2026_1_12_59_PM_14.jpg,1.033,2026-04-08T17:09:51.457221Z
249,1,Forward,2026-04-08T17:09:52.912064Z,250,/data/upload/1/7010c581-Photo_Mar_25_2026_1_12_59_PM_15_1.jpg,1.1,2026-04-08T17:09:52.912064Z
250,1,Forward,2026-04-08T17:09:54.632828Z,251,/data/upload/1/45f9cd8e-Photo_Mar_25_2026_1_12_58_PM_13.jpg,1.301,2026-04-08T17:09:54.632828Z
251,1,Forward,2026-04-08T17:09:55.984212Z,252,/data/upload/1/9b62a844-Photo_Mar_25_2026_1_12_58_PM_14.jpg,0.989,2026-04-08T17:09:55.984212Z
252,1,Forward,2026-04-08T17:09:57.802993Z,253,/data/upload/1/5d4e3df6-Photo_Mar_25_2026_1_12_58_PM_15.jpg,1.074,2026-04-08T17:09:57.802993Z
253,1,Forward,2026-04-08T17:09:59.439536Z,254,/data/upload/1/e57d140b-Photo_Mar_25_2026_1_12_58_PM_16.jpg,1.246,2026-04-08T17:09:59.439536Z
254,1,Forward,2026-04-08T17:10:01.229933Z,255,/data/upload/1/686099bb-Photo_Mar_25_2026_1_12_58_PM_17.jpg,1.056,2026-04-08T17:10:01.229933Z
255,1,Forward,2026-04-08T17:10:26.225802Z,256,/data/upload/1/654e5606-Photo_Mar_25_2026_1_12_58_PM_18.jpg,2.135,2026-04-08T17:10:26.225802Z
256,1,Forward,2026-04-08T17:10:28.032413Z,257,/data/upload/1/9a0a6bed-Photo_Mar_25_2026_1_12_58_PM_19.jpg,1.06,2026-04-08T17:10:28.032413Z
257,1,Forward,2026-04-08T17:10:46.947133Z,258,/data/upload/1/32da69eb-Photo_Mar_25_2026_1_12_58_PM.jpg,5.672000000000001,2026-04-08T17:10:46.947133Z
258,1,Forward,2026-04-08T17:10:48.583603Z,259,/data/upload/1/959b0497-Photo_Mar_25_2026_1_12_59_PM_1.jpg,1.208,2026-04-08T17:10:48.583603Z
259,1,Forward,2026-04-08T17:10:50.239777Z,260,/data/upload/1/e9fa9dc5-Photo_Mar_25_2026_1_12_59_PM_2.jpg,1.221,2026-04-08T17:10:50.239777Z
260,1,Forward,2026-04-08T17:10:52.142216Z,261,/data/upload/1/e6959294-Photo_Mar_25_2026_1_12_59_PM_3.jpg,1.199,2026-04-08T17:10:52.142216Z
261,1,Forward,2026-04-08T17:10:53.977063Z,262,/data/upload/1/cc9fc619-Photo_Mar_25_2026_1_12_59_PM_4.jpg,1.456,2026-04-08T17:10:53.977063Z
262,1,Forward,2026-04-08T17:10:55.692452Z,263,/data/upload/1/cd3db411-Photo_Mar_25_2026_1_12_59_PM_5.jpg,1.133,2026-04-08T17:10:55.692452Z
263,1,Forward,2026-04-08T17:10:57.620427Z,264,/data/upload/1/ad462219-Photo_Mar_25_2026_1_12_59_PM_6.jpg,1.234,2026-04-08T17:10:57.620427Z
264,1,Forward,2026-04-08T17:10:59.257190Z,265,/data/upload/1/83b38192-Photo_Mar_25_2026_1_13_00_PM_8.jpg,1.224,2026-04-08T17:10:59.257190Z
265,1,Forward,2026-04-08T17:11:01.256639Z,266,/data/upload/1/8d964888-Photo_Mar_25_2026_1_13_00_PM_9.jpg,1.276,2026-04-08T17:11:01.256639Z
266,1,Forward,2026-04-08T17:11:02.891462Z,267,/data/upload/1/46fd73d6-Photo_Mar_25_2026_1_13_00_PM_10.jpg,1.245,2026-04-08T17:11:02.891462Z
267,1,Forward,2026-04-08T17:11:04.462199Z,268,/data/upload/1/731fa8fe-Photo_Mar_25_2026_1_13_00_PM_11.jpg,1.195,2026-04-08T17:11:04.462199Z
268,1,Forward,2026-04-08T17:11:06.044673Z,269,/data/upload/1/958170bf-Photo_Mar_25_2026_1_13_00_PM_12.jpg,1.097,2026-04-08T17:11:06.044673Z
269,1,Forward,2026-04-08T17:11:07.563755Z,270,/data/upload/1/c6721a63-Photo_Mar_25_2026_1_13_00_PM_13.jpg,1.11,2026-04-08T17:11:07.563755Z
270,1,Forward,2026-04-08T17:11:09.111271Z,271,/data/upload/1/c5b80d51-Photo_Mar_25_2026_1_13_00_PM_14.jpg,1.153,2026-04-08T17:11:09.111271Z
271,1,Forward,2026-04-08T17:11:10.565064Z,272,/data/upload/1/c0b2a6b7-Photo_Mar_25_2026_1_13_00_PM_15.jpg,1.087,2026-04-08T17:11:10.565064Z
272,1,Forward,2026-04-08T17:11:12.439350Z,273,/data/upload/1/f1bf5822-Photo_Mar_25_2026_1_13_00_PM_16.jpg,1.147,2026-04-08T17:11:12.439350Z
273,1,Forward,2026-04-08T17:11:14.171959Z,274,/data/upload/1/f4fd8d3b-Photo_Mar_25_2026_1_13_00_PM_17.jpg,1.358,2026-04-08T17:11:14.171959Z
274,1,Forward,2026-04-08T17:11:15.935269Z,275,/data/upload/1/3fe3571f-Photo_Mar_25_2026_1_13_00_PM_18.jpg,1.361,2026-04-08T17:11:15.935269Z
275,1,Forward,2026-04-08T17:11:17.584245Z,276,/data/upload/1/cd286267-Photo_Mar_25_2026_1_13_00_PM_19.jpg,1.267,2026-04-08T17:11:17.584245Z
276,1,Forward,2026-04-08T17:11:19.252027Z,277,/data/upload/1/1839ae13-Photo_Mar_25_2026_1_13_00_PM.jpg,1.325,2026-04-08T17:11:19.252027Z
277,1,Forward,2026-04-08T17:11:20.878231Z,278,/data/upload/1/3aad90d9-Photo_Mar_25_2026_1_12_59_PM_15.jpg,1.22,2026-04-08T17:11:20.878231Z
278,1,Forward,2026-04-08T17:11:22.391336Z,279,/data/upload/1/2fd85cf5-Photo_Mar_25_2026_1_12_59_PM_16_1.jpg,1.153,2026-04-08T17:11:22.391336Z
279,1,Forward,2026-04-08T17:11:24.201324Z,280,/data/upload/1/1a881b73-Photo_Mar_25_2026_1_12_59_PM_16.jpg,1.096,2026-04-08T17:11:24.201324Z
280,1,Forward,2026-04-08T17:11:25.705267Z,281,/data/upload/1/d596d8cd-Photo_Mar_25_2026_1_12_59_PM.jpg,1.064,2026-04-08T17:11:25.705267Z
281,1,Forward,2026-04-08T17:11:27.203686Z,282,/data/upload/1/6529952e-Photo_Mar_25_2026_1_13_00_PM_1.jpg,1.087,2026-04-08T17:11:27.203686Z
282,1,Forward,2026-04-08T17:11:28.686769Z,283,/data/upload/1/d51f0095-Photo_Mar_25_2026_1_13_00_PM_2.jpg,1.114,2026-04-08T17:11:28.686769Z
283,1,Forward,2026-04-08T17:11:30.280165Z,284,/data/upload/1/ed8d48ff-Photo_Mar_25_2026_1_13_00_PM_3.jpg,1.22,2026-04-08T17:11:30.280165Z
284,1,Forward,2026-04-08T17:11:32.080740Z,285,/data/upload/1/9576cce3-Photo_Mar_25_2026_1_13_00_PM_4.jpg,1.06,2026-04-08T17:11:32.080740Z
285,1,Forward,2026-04-08T17:11:33.540748Z,286,/data/upload/1/f61a7965-Photo_Mar_25_2026_1_13_00_PM_5.jpg,1.062,2026-04-08T17:11:33.540748Z
286,1,Forward,2026-04-08T17:11:35.293001Z,287,/data/upload/1/094a08b0-Photo_Mar_25_2026_1_13_00_PM_6.jpg,1.027,2026-04-08T17:11:35.293001Z
287,1,Forward,2026-04-08T17:11:36.808494Z,288,/data/upload/1/ca61d963-Photo_Mar_25_2026_1_13_00_PM_7.jpg,1.069,2026-04-08T17:11:36.808494Z
288,1,Forward,2026-04-08T17:11:38.352807Z,289,/data/upload/1/0899c34e-Photo_Mar_25_2026_1_13_01_PM_13.jpg,1.181,2026-04-08T17:11:38.352807Z
289,1,Forward,2026-04-08T17:11:41.482487Z,290,/data/upload/1/d7678ed8-Photo_Mar_25_2026_1_13_01_PM_14.jpg,2.462,2026-04-08T17:11:41.482487Z
290,1,Forward,2026-04-08T17:11:42.946987Z,291,/data/upload/1/640efb0c-Photo_Mar_25_2026_1_13_01_PM_15.jpg,1.026,2026-04-08T17:11:42.946987Z
291,1,Forward,2026-04-08T17:11:44.704049Z,292,/data/upload/1/2843129c-Photo_Mar_25_2026_1_13_01_PM_16_1.jpg,1.032,2026-04-08T17:11:44.704049Z
292,1,Forward,2026-04-08T17:11:46.276867Z,293,/data/upload/1/1a53433b-Photo_Mar_25_2026_1_13_01_PM_16.jpg,1.157,2026-04-08T17:11:46.276867Z
293,1,Forward,2026-04-08T17:11:48.074129Z,294,/data/upload/1/bbb2b162-Photo_Mar_25_2026_1_13_01_PM_17.jpg,1.024,2026-04-08T17:11:48.074129Z
294,1,Forward,2026-04-08T17:11:49.639057Z,295,/data/upload/1/ff69fc85-Photo_Mar_25_2026_1_13_01_PM.jpg,1.194,2026-04-08T17:11:49.639057Z
295,1,Forward,2026-04-08T17:11:50.989367Z,296,/data/upload/1/6330e972-Photo_Mar_25_2026_1_13_02_PM_1.jpg,0.979,2026-04-08T17:11:50.989367Z
296,1,Forward,2026-04-08T17:11:52.731908Z,297,/data/upload/1/89fa950c-Photo_Mar_25_2026_1_13_02_PM_2.jpg,1.027,2026-04-08T17:11:52.731908Z
297,1,Forward,2026-04-08T17:11:54.237843Z,298,/data/upload/1/f5b5e342-Photo_Mar_25_2026_1_13_02_PM_3.jpg,1.094,2026-04-08T17:11:54.237843Z
298,1,Forward,2026-04-08T17:11:55.983827Z,299,/data/upload/1/4d8b8ca3-Photo_Mar_25_2026_1_13_02_PM_4.jpg,1.094,2026-04-08T17:11:55.983827Z
299,1,Forward,2026-04-08T17:11:57.402026Z,300,/data/upload/1/d153dab1-Photo_Mar_25_2026_1_13_01_PM_1.jpg,1.043,2026-04-08T17:11:57.402026Z
300,1,Forward,2026-04-08T17:11:59.366003Z,301,/data/upload/1/ca003025-Photo_Mar_25_2026_1_13_01_PM_2.jpg,1.288,2026-04-08T17:11:59.366003Z
